Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-01 00:00:00,39.10,65.91,26.19,4.29,29.72,4.26,7.35,1.06,1.39,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,272.37,NA,NA
2021-01-02 00:00:00,47.32,66.44,22.11,4.56,24.93,4.44,3.13,1.04,3.09,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,329.73,NA,NA
2021-01-03 00:00:00,30.03,56.17,30.58,5.27,33.15,4.74,2.10,0.81,3.32,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,253.05,NA,NA
2021-01-04 00:00:00,23.08,42.15,30.28,5.25,32.83,4.77,2.84,0.84,1.74,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,203.25,NA,NA
2021-01-05 00:00:00,20.67,48.05,27.05,5.23,29.58,4.78,3.90,0.78,3.08,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,346.79,NA,NA
2021-01-06 00:00:00,20.19,52.47,28.38,5.22,30.91,4.78,5.22,0.86,1.75,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,272.90,NA,NA
2021-01-07 00:00:00,20.27,57.66,27.55,5.55,30.58,4.94,5.32,0.80,2.13,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,332.57,NA,NA
2021-01-08 00:00:00,24.02,50.52,26.08,5.82,29.51,4.98,4.21,0.86,1.98,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,221.98,NA,NA
2021-01-09 00:00:00,18.54,35.15,29.64,5.83,33.09,5.02,4.24,0.89,1.31,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,189.18,NA,NA
2021-01-10 00:00:00,23.66,32.00,25.09,5.74,28.44,5.04,5.37,0.90,1.41,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,204.46,NA,NA
2021-01-11 00:00:00,38.44,59.15,29.90,5.84,33.36,5.01,4.97,0.94,1.42,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,155.99,NA,NA
2021-01-12 00:00:00,55.68,71.54,26.43,5.71,29.74,5.01,5.57,0.96,0.93,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,101.11,NA,NA
2021-01-13 00:00:00,25.79,40.58,28.79,5.69,31.86,4.86,5.39,1.14,1.14,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,113.87,NA,NA
2021-01-14 00:00:00,31.89,64.55,34.21,6.96,35.93,6.02,7.45,1.02,1.22,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,248.05,NA,NA
2021-01-15 00:00:00,45.27,76.78,11.48,7.77,11.40,7.08,6.17,1.12,1.14,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,218.41,NA,NA
2021-01-16 00:00:00,45.16,62.94,12.23,7.79,12.16,7.03,6.43,1.17,1.23,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,272.82,NA,NA
2021-01-17 00:00:00,34.68,55.81,12.36,7.79,12.30,7.02,6.44,1.03,3.20,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,325.89,NA,NA
2021-01-18 00:00:00,44.64,84.29,12.81,7.89,14.21,7.39,5.22,1.11,2.68,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,380.19,NA,NA
2021-01-19 00:00:00,52.44,90.19,14.20,7.96,16.92,7.70,3.48,1.18,3.33,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,340.90,NA,NA
2021-01-20 00:00:00,60.51,97.98,13.19,6.85,15.91,6.18,4.28,1.26,2.78,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,333.20,NA,NA
2021-01-21 00:00:00,68.97,110.70,17.03,2.64,18.48,3.13,4.32,1.11,3.05,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,248.79,NA,NA
2021-01-22 00:00:00,64.37,98.01,40.65,2.19,41.93,2.54,3.18,0.83,2.73,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,299.60,NA,NA
2021-01-23 00:00:00,31.43,73.56,40.43,2.55,41.72,1.81,3.22,0.79,1.58,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,184.88,NA,NA
2021-01-24 00:00:00,48.89,83.80,65.10,3.79,65.64,0.75,1.31,0.82,3.77,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,351.96,NA,NA
2021-01-25 00:00:00,63.18,118.82,55.01,3.44,55.38,0.57,2.80,0.87,3.03,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,347.58,NA,NA
2021-01-26 00:00:00,55.53,88.86,52.99,3.54,53.35,0.92,1.91,0.85,2.94,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,354.43,NA,NA
2021-01-27 00:00:00,68.68,116.91,58.87,3.86,59.42,1.56,3.22,0.90,7.36,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,347.69,NA,NA
